id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
69,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL
70,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL
71,Max Aarons,43,0.3,1,1.0,0.2,a,0.0,DEF,BOU
72,Tyler Adams,49,17.3,9,1.5,1.5,a,1.05,MID,BOU
73,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
74,David Brooks,49,16.9,17,2.1,3.2,a,0.63,MID,BOU
75,Ryan Christie,49,47.4,30,2.1,1.8,a,1.14,MID,BOU
76,Lewis Cook,50,68.3,40,2.9,1.0,a,0.99,MID,BOU
77,Enes Ünal,54,24.3,20,1.7,3.0,a,0.44,FWD,BOU
78,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU
79,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
80,James Hill,39,0.1,1,1.0,0.2,a,0.0,DEF,BOU
81,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU
82,Milos Kerkez,46,58.3,48,3.2,4.5,a,1.06,DEF,BOU
83,Justin Kluivert,55,90.9,62,4.1,6.8,a,1.2,MID,BOU
84,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU
85,Dango Ouattara,50,48.7,37,3.1,3.8,a,0.7,MID,BOU
86,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU
87,Philip Billing,48,8.6,5,1.0,0.8,a,0.0,MID,BOU
88,Alex Scott,47,15.8,11,1.4,0.0,i,0.7,MID,BOU
89,Antoine Semenyo,57,103.1,52,3.7,1.5,a,1.02,MID,BOU
90,Marcos Senesi,48,33.1,21,1.9,0.5,i,1.08,DEF,BOU
91,Luis Sinisterra,49,37.2,19,2.4,0.0,i,0.44,MID,BOU
92,Adam Smith,45,17.3,28,1.9,2.5,a,0.98,DEF,BOU
93,Marcus Tavernier,55,97.1,48,3.2,3.8,i,1.03,MID,BOU
94,Mark Travers,44,9.4,10,3.3,0.0,a,1.0,GKP,BOU
95,Illia Zabarnyi,44,34.1,33,2.2,2.8,a,1.0,DEF,BOU
96,Kepa Arrizabalaga,45,24.6,31,3.1,3.0,a,1.0,GKP,BOU
97,Dean Huijsen,43,28.3,24,2.7,4.8,a,0.84,DEF,BOU
98,Julián Araujo Zúñiga,43,5.1,8,1.0,0.0,i,1.28,DEF,BOU
99,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
100,Francisco Evanilson de Lima Barbosa,61,73.1,63,4.5,4.5,a,1.14,FWD,BOU
101,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
102,Ben Winterburn,45,0.0,0,0.0,0.0,a,0.0,MID,BOU
103,Kristoffer Ajer,44,15.9,7,0.9,0.0,a,1.13,DEF,BRE
104,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
105,Nathan Collins,45,74.3,47,3.1,4.5,a,1.0,DEF,BRE
106,Mikkel Damsgaard,50,85.1,58,3.9,4.5,a,1.04,MID,BRE
107,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE
108,Mark Flekken,45,60.2,46,3.1,4.2,a,1.0,GKP,BRE
109,Rico Henry,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
110,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
111,Vitaly Janelt,49,47.8,44,3.1,1.5,d,1.04,MID,BRE
112,Mathias Jensen,53,20.4,17,2.1,1.0,d,1.13,MID,BRE
113,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE
114,Yunus Emre Konak,45,0.4,4,1.0,0.0,a,0.0,MID,BRE
115,Keane Lewis-Potter,50,52.0,36,2.4,1.8,a,1.05,MID,BRE
116,Bryan Mbeumo,76,122.0,96,6.4,5.0,a,1.0,MID,BRE
117,Ben Mee,42,1.0,2,0.7,0.2,a,0.0,DEF,BRE
118,Christian Nørgaard,48,46.5,29,2.4,1.2,a,1.11,MID,BRE
119,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE
120,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
121,Ethan Pinnock,45,69.2,32,2.1,2.2,a,1.0,DEF,BRE
122,Mads Roerslev Rasmussen,43,19.2,14,1.3,0.5,a,0.78,DEF,BRE
123,Kevin Schade,51,53.9,53,3.5,8.8,a,0.96,MID,BRE
124,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,1.2,a,0.7,FWD,BRE
125,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
126,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
127,Yoane Wissa,62,79.5,73,6.1,4.8,a,1.12,FWD,BRE
128,Yehor Yarmoliuk,44,18.4,13,1.2,1.5,a,0.86,MID,BRE
129,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
130,Fábio Freitas Gouveia Carvalho,47,28.3,25,1.8,1.0,a,0.69,MID,BRE
131,Sepp van den Berg,41,36.2,19,1.5,2.2,a,1.0,DEF,BRE
132,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE
133,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
134,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
135,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
136,Paris Maghoma,45,0.6,2,1.0,0.5,a,0.0,MID,BRE
137,Simon Adingra,53,23.0,21,2.1,1.0,a,0.83,MID,BHA
138,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
139,Carlos Baleba,50,41.2,35,2.9,1.8,a,1.11,MID,BHA
140,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
141,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
142,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
143,Lewis Dunk,44,26.8,24,2.2,0.5,a,1.0,DEF,BHA
144,Julio Enciso,54,11.2,7,1.0,0.0,a,0.0,MID,BHA
145,Pervis Estupiñán,51,56.1,18,1.5,3.0,a,0.92,DEF,BHA
146,Evan Ferguson,55,11.3,17,1.7,1.2,a,0.93,FWD,BHA
147,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
148,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
149,Jack Hinshelwood,50,30.6,28,2.8,0.0,d,1.07,MID,BHA
150,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
151,Igor Julio dos Santos de Paulo,44,19.9,15,1.5,1.5,a,0.85,DEF,BHA
152,João Pedro Junqueira de Jesus,59,59.8,51,5.7,5.2,a,1.07,FWD,BHA
153,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
154,Tariq Lamptey,44,15.1,16,4.0,3.2,a,0.95,DEF,BHA
155,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
156,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
157,James Milner,50,10.7,5,1.7,0.0,d,1.6,MID,BHA
158,Yankuba Minteh,51,42.6,29,2.9,2.0,a,1.03,MID,BHA
159,Mitoma Kaoru,66,99.2,61,4.1,5.8,a,0.99,MID,BHA
160,Jakub Moder,44,1.6,2,1.0,0.0,a,0.0,MID,BHA
161,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
162,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
163,Cameron Peupion,44,0.0,0,0.0,0.0,a,0.0,MID,BHA
164,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
165,Jason Steele,42,4.1,9,4.5,0.0,a,1.0,GKP,BHA
166,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
167,Jan Paul van Hecke,45,43.4,28,2.2,1.2,a,1.01,DEF,BHA
168,Joël Veltman,45,24.6,34,3.1,0.5,d,1.04,DEF,BHA
169,Bart Verbruggen,45,36.6,35,2.7,1.8,a,1.0,GKP,BHA
170,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA
171,Danny Welbeck,58,83.7,69,4.9,1.2,a,1.05,FWD,BHA
172,Mats Wieffer,47,21.7,18,1.6,1.5,a,0.66,MID,BHA
173,Brajan Gruda,54,4.9,5,1.0,0.2,a,0.0,MID,BHA
174,Yasin Ayari,50,41.8,22,1.8,2.0,a,0.99,MID,BHA
175,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
176,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
177,Georginio Rutter,56,52.2,50,3.6,2.5,a,1.16,MID,BHA
178,Ferdi Kadioglu,45,24.0,19,3.2,0.0,d,1.17,DEF,BHA
179,Matt O'Riley,55,16.5,11,2.2,0.8,a,0.83,MID,BHA
180,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
181,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA
182,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
183,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
184,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
185,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
186,Benoît Badiashile,43,5.7,5,1.2,1.0,a,0.73,DEF,CHE
187,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
188,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE
189,Moisés Caicedo Corozo,49,61.1,47,3.1,3.0,a,1.02,MID,CHE
190,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE
191,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE
192,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE
193,Levi Colwill,45,36.8,33,2.4,2.2,a,1.0,DEF,CHE
194,Marc Cucurella Saseta,51,33.7,37,2.6,4.8,a,1.0,DEF,CHE
195,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
196,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE
197,Kiernan Dewsbury-Hall,56,2.5,5,1.0,0.5,a,0.0,MID,CHE
198,Axel Disasi,42,9.9,15,5.0,2.0,a,0.98,DEF,CHE
199,Enzo Fernández,50,79.2,54,3.9,8.8,a,0.93,MID,CHE
200,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
201,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
202,Malo Gusto,49,38.5,18,1.5,1.8,a,1.04,DEF,CHE
203,Reece James,48,6.2,5,1.2,0.0,i,1.12,DEF,CHE
204,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
205,Roméo Lavia,45,18.8,15,1.7,0.8,a,1.33,MID,CHE
206,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
207,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
208,Noni Madueke,63,105.2,69,4.9,5.0,a,1.16,MID,CHE
209,Marc Guiu Paz,47,0.0,1,1.0,0.0,a,0.0,FWD,CHE
210,Mykhailo Mudryk,62,8.5,7,1.0,0.0,d,0.62,MID,CHE
211,Nicolas Jackson,82,109.2,80,5.7,5.0,a,1.15,FWD,CHE
212,Christopher Nkunku,58,34.5,31,2.2,4.0,a,0.63,MID,CHE
213,Cole Palmer,111,167.3,125,8.3,10.2,a,1.04,MID,CHE
214,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
215,Renato Palma Veiga,45,5.9,7,1.0,0.5,a,0.51,MID,CHE
216,Robert Sánchez,48,37.0,52,3.7,2.0,a,1.0,GKP,CHE
217,Tosin Adarabioyo,42,7.3,9,1.8,0.5,a,1.03,DEF,CHE
218,Wesley Fofana,44,28.7,19,1.6,0.8,i,1.06,DEF,CHE
219,Jadon Sancho,62,42.5,37,4.1,4.5,a,1.11,MID,CHE
220,Pedro Lomba Neto,62,54.7,29,2.2,1.0,s,0.86,MID,CHE
221,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
222,Filip Jørgensen,42,2.7,3,3.0,0.8,a,1.0,GKP,CHE
223,João Félix Sequeira,60,26.2,18,2.0,2.2,a,0.61,MID,CHE
224,Eddie Nketiah,59,29.3,14,1.4,0.5,a,1.05,FWD,CRY
225,Trevoh Chalobah,44,32.0,29,3.2,2.2,a,1.03,DEF,CRY
226,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
227,Cheick Doucouré,49,4.8,10,1.4,0.5,a,1.14,MID,CRY
228,Chris Richards,44,7.1,11,1.8,0.5,a,1.02,DEF,CRY
229,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,d,1.0,DEF,CRY
230,Nathaniel Clyne,43,5.1,13,2.2,0.2,a,0.92,DEF,CRY
231,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
232,Eberechi Eze,66,87.3,41,3.4,2.5,a,1.06,MID,CRY
233,Marc Guéhi,45,64.3,48,3.2,2.8,a,1.0,DEF,CRY
234,Dean Henderson,44,38.8,53,3.5,4.2,a,1.0,GKP,CRY
235,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
236,Will Hughes,49,41.8,26,2.0,4.2,a,0.9,MID,CRY
237,Daichi Kamada,51,34.1,14,1.3,0.0,a,1.02,MID,CRY
238,Jefferson Lerma Solís,48,22.9,14,1.3,1.2,a,0.95,MID,CRY
239,Jean-Philippe Mateta,72,64.8,52,3.5,4.2,a,1.05,FWD,CRY
240,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
241,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
242,Tyrick Mitchell,48,52.9,34,2.3,2.0,a,1.04,DEF,CRY
243,Daniel Muñoz,47,72.3,50,3.3,6.2,a,1.07,DEF,CRY
244,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
245,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
246,Jeffrey Schlupp,47,9.6,10,1.0,0.5,a,0.0,MID,CRY
247,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
248,Adam Wharton,47,29.7,15,1.9,0.0,d,1.16,MID,CRY
249,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
250,Ismaïla Sarr,57,63.4,37,2.5,4.8,a,0.88,MID,CRY
251,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,d,0.0,MID,CRY
252,Justin Devenny,45,15.7,13,2.6,2.8,a,0.89,MID,CRY
253,Asher Agbinone,45,1.5,2,1.0,0.0,a,0.0,MID,CRY
254,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
255,Maxence Lacroix,45,37.3,38,3.2,4.5,a,1.0,DEF,CRY
256,Caleb Kporha,40,0.6,1,1.0,0.0,a,0.0,DEF,CRY
257,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY
258,Armando Broja,54,0.8,1,1.0,0.3,a,0.0,FWD,EVE
259,Abdoulaye Doucouré,51,29.6,27,2.2,2.7,a,1.11,MID,EVE
260,Norberto Bercique Gomes Betuncal,50,15.1,16,1.8,1.0,a,0.5,FWD,EVE
261,Jarrad Branthwaite,48,9.9,23,3.3,4.3,a,0.99,DEF,EVE
262,Dominic Calvert-Lewin,55,64.8,43,3.1,2.7,a,1.07,FWD,EVE
263,Séamus Coleman,43,3.9,1,1.0,0.0,a,1.0,DEF,EVE
264,Idrissa Gueye,49,34.9,26,2.0,2.3,a,1.01,MID,EVE
265,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE
266,Jack Harrison,52,30.5,24,1.8,0.7,a,0.95,MID,EVE
267,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
268,Tim Iroegbunam,44,10.4,8,1.3,0.0,i,0.94,MID,EVE
269,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE
270,Michael Keane,41,33.0,32,3.6,0.0,a,1.0,DEF,EVE
271,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
272,Dwight McNeil,54,100.5,65,5.0,4.7,a,1.03,MID,EVE
273,Vitalii Mykolenko,43,31.9,38,3.2,5.3,a,1.06,DEF,EVE
274,Iliman Ndiaye,54,61.1,39,2.8,2.0,a,1.01,FWD,EVE
275,Nathan Patterson,44,2.3,1,1.0,0.3,a,0.0,DEF,EVE
276,Jordan Pickford,49,34.2,58,4.1,4.0,a,1.0,GKP,EVE
277,James Tarkowski,48,55.8,43,3.1,4.3,a,1.01,DEF,EVE
278,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,d,0.0,FWD,EVE
279,Ashley Young,46,53.9,57,4.8,7.7,a,1.04,DEF,EVE
280,Jesper Lindstrøm,51,38.4,18,1.8,2.0,a,1.1,MID,EVE
281,Jake O'Brien,46,0.5,1,0.5,0.3,a,0.0,DEF,EVE
282,Harrison Armstrong,45,0.2,1,0.5,0.0,a,0.0,MID,EVE
283,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
284,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
285,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
286,Orel Mangala,50,20.6,22,2.0,3.0,a,0.93,MID,EVE
287,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
288,Reiss Nelson,50,55.1,27,2.2,1.8,i,0.93,MID,FUL
289,Emile Smith Rowe,55,65.4,60,4.0,1.5,a,1.18,MID,FUL
290,Joachim Andersen,42,26.9,20,2.2,0.0,i,1.03,DEF,FUL
291,Adama Traoré,48,65.1,41,2.9,0.8,a,1.11,MID,FUL
292,Andreas Hoelgebaum Pereira,51,79.2,35,2.5,1.0,a,1.15,MID,FUL
293,Calvin Bassey,45,29.7,29,1.9,1.0,s,1.0,DEF,FUL
294,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
295,Tom Cairney,48,18.8,10,1.0,1.0,s,0.0,MID,FUL
296,Timothy Castagne,42,6.7,5,1.0,0.8,a,0.63,DEF,FUL
297,Issa Diop,44,23.6,14,1.4,1.5,a,0.95,DEF,FUL
298,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
299,Alex Iwobi,57,112.5,76,5.1,7.2,a,1.04,MID,FUL
300,Bernd Leno,50,37.7,46,3.1,1.8,a,1.0,GKP,FUL
301,Saša Lukić,48,20.4,15,1.5,1.0,a,1.14,MID,FUL
302,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
303,Rodrigo Muniz Carvalho,55,32.0,25,1.8,1.2,a,0.82,FWD,FUL
304,Raúl Jiménez,55,80.1,61,4.1,3.2,a,1.1,FWD,FUL
305,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
306,Harrison Reed,47,3.7,6,0.8,0.0,i,0.0,MID,FUL
307,Antonee Robinson,47,69.8,49,3.3,2.2,a,1.0,DEF,FUL
308,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
309,Kenny Tete,45,48.7,36,2.6,2.5,a,1.04,DEF,FUL
310,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
311,Harry Wilson,52,24.4,28,2.5,1.2,a,0.37,MID,FUL
312,Ryan Sessegnon,42,0.2,1,1.0,0.2,a,0.0,DEF,FUL
313,Jorge Cuenca Barreno,44,0.4,3,1.0,0.5,a,0.0,DEF,FUL
314,Josh King,45,0.6,1,1.0,0.2,a,0.0,MID,FUL
315,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
316,Sander Berge,50,29.7,22,1.8,1.8,a,0.91,MID,FUL
317,Samuel Amissah,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL
318,Ali Al-Hamadi,48,2.2,4,0.7,0.8,a,0.0,FWD,IPS
319,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
320,Nathan Broadhead,49,1.1,2,1.0,0.5,a,0.0,MID,IPS
321,Cameron Burgess,40,26.5,13,1.9,2.0,a,1.0,DEF,IPS
322,Wes Burns,48,20.7,19,1.6,2.2,a,1.11,MID,IPS
323,Conor Chaplin,51,24.9,26,2.0,2.8,a,0.96,MID,IPS
324,Harry Clarke,40,6.7,-1,-0.2,0.8,a,0.92,DEF,IPS
325,Leif Davis,45,86.8,39,2.6,1.8,a,1.0,DEF,IPS
326,Liam Delap,56,73.9,58,3.9,1.8,a,1.14,FWD,IPS
327,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
328,Jacob Greaves,40,24.9,12,1.5,0.2,a,1.0,DEF,IPS
329,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
330,George Hirst,54,16.7,17,2.1,0.0,i,0.52,FWD,IPS
331,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
332,Omari Giraud-Hutchinson,52,53.7,37,2.6,3.8,a,1.03,MID,IPS
333,Ben Johnson,39,17.3,8,1.1,0.2,a,0.92,DEF,IPS
334,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
335,Massimo Luongo,44,3.0,7,1.4,0.0,a,1.26,MID,IPS
