id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
143,Lewis Dunk,44,37.5,29,2.2,1.4,a,1.0,DEF,BHA
144,Julio Enciso,54,20.4,9,1.0,0.4,a,0.0,MID,BHA
145,Pervis Estupiñán,51,66.3,20,1.4,2.4,a,0.93,DEF,BHA
146,Evan Ferguson,55,14.6,19,1.6,1.2,a,0.83,FWD,BHA
147,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
148,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
149,Jack Hinshelwood,49,30.6,28,2.8,0.0,d,1.07,MID,BHA
150,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
151,Igor Julio dos Santos de Paulo,44,19.9,15,1.5,0.8,a,0.85,DEF,BHA
152,João Pedro Junqueira de Jesus,58,71.6,55,5.0,2.6,a,1.05,FWD,BHA
153,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
154,Tariq Lamptey,44,15.8,17,2.8,2.8,a,1.05,DEF,BHA
155,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
156,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
157,James Milner,50,10.7,5,1.7,0.0,d,1.6,MID,BHA
158,Yankuba Minteh,51,45.8,32,2.7,2.2,a,1.02,MID,BHA
159,Mitoma Kaoru,65,114.9,65,3.8,3.6,a,1.0,MID,BHA
160,Jakub Moder,44,1.6,2,1.0,0.0,a,0.0,MID,BHA
161,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
162,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
163,Cameron Peupion,44,0.0,0,0.0,0.0,a,0.0,MID,BHA
164,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
165,Jason Steele,42,4.1,9,4.5,0.0,a,1.0,GKP,BHA
166,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
167,Jan Paul van Hecke,45,51.1,31,2.1,1.4,a,1.01,DEF,BHA
168,Joël Veltman,45,26.3,35,2.9,0.2,a,1.06,DEF,BHA
169,Bart Verbruggen,45,41.1,39,2.6,1.6,a,1.0,GKP,BHA
170,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA
171,Danny Welbeck,56,83.7,69,4.9,0.6,d,1.05,FWD,BHA
172,Mats Wieffer,47,27.8,28,2.2,3.0,d,0.78,MID,BHA
173,Brajan Gruda,54,8.5,8,1.1,0.8,a,0.61,MID,BHA
174,Yasin Ayari,50,52.9,25,1.8,1.6,a,0.98,MID,BHA
175,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
176,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
177,Georginio Rutter,54,54.4,54,3.4,1.8,a,1.18,MID,BHA
178,Ferdi Kadioglu,45,24.0,19,3.2,0.0,d,1.17,DEF,BHA
179,Matt O'Riley,55,16.5,11,2.2,0.4,a,0.83,MID,BHA
180,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
181,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA
182,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
183,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
184,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
185,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
186,Benoît Badiashile,43,5.7,5,1.2,0.4,i,0.73,DEF,CHE
187,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE
188,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE
189,Moisés Caicedo Corozo,49,69.7,52,3.1,3.0,a,1.02,MID,CHE
190,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE
191,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE
192,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE
193,Levi Colwill,46,42.4,41,2.6,3.0,a,1.0,DEF,CHE
194,Marc Cucurella Saseta,52,41.1,42,2.8,4.4,a,1.0,DEF,CHE
195,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
196,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE
197,Kiernan Dewsbury-Hall,55,2.5,5,1.0,0.2,a,0.0,MID,CHE
198,Axel Disasi,42,11.9,20,5.0,2.6,a,0.99,DEF,CHE
199,Enzo Fernández,51,96.1,62,3.9,6.2,a,0.94,MID,CHE
200,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
201,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
202,Malo Gusto,49,48.2,26,1.9,3.0,a,1.03,DEF,CHE
203,Reece James,48,6.2,5,1.2,0.0,i,1.12,DEF,CHE
204,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
205,Roméo Lavia,45,18.8,15,1.7,0.6,i,1.33,MID,CHE
206,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
207,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
208,Noni Madueke,63,117.2,76,4.8,4.8,a,1.13,MID,CHE
209,Marc Guiu Paz,47,0.0,1,1.0,0.0,a,0.0,FWD,CHE
210,Mykhailo Mudryk,62,8.5,7,1.0,0.0,s,0.62,MID,CHE
211,Nicolas Jackson,83,125.0,91,5.7,3.8,a,1.15,FWD,CHE
212,Christopher Nkunku,58,34.9,33,2.1,3.4,a,0.59,MID,CHE
213,Cole Palmer,113,184.3,131,7.7,9.0,a,1.04,MID,CHE
214,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
215,Renato Palma Veiga,45,5.9,7,1.0,0.4,a,0.51,MID,CHE
216,Robert Sánchez,48,41.8,64,4.0,3.8,a,1.0,GKP,CHE
217,Tosin Adarabioyo,42,13.9,20,2.9,2.6,a,1.02,DEF,CHE
218,Wesley Fofana,44,28.7,19,1.6,0.2,i,1.06,DEF,CHE
219,Jadon Sancho,62,55.2,42,3.8,4.4,a,1.08,MID,CHE
220,Pedro Lomba Neto,62,57.5,32,2.3,1.4,a,0.89,MID,CHE
221,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
222,Filip Jørgensen,42,2.7,3,3.0,0.6,a,1.0,GKP,CHE
223,João Félix Sequeira,60,26.2,18,2.0,1.2,a,0.61,MID,CHE
224,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
225,Tyrique George,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
226,Josh Acheampong,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE
227,Eddie Nketiah,59,35.8,19,1.6,1.4,a,0.94,FWD,CRY
228,Trevoh Chalobah,44,41.7,38,3.8,3.6,a,1.02,DEF,CRY
229,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
230,Cheick Doucouré,49,5.9,12,1.3,0.4,a,1.02,MID,CRY
231,Chris Richards,44,9.2,11,1.6,0.2,a,1.02,DEF,CRY
232,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,d,1.0,DEF,CRY
233,Nathaniel Clyne,43,9.2,13,1.6,0.0,a,0.95,DEF,CRY
234,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
235,Eberechi Eze,66,90.2,42,3.2,2.2,d,1.08,MID,CRY
236,Marc Guéhi,45,68.2,46,2.7,1.6,a,1.0,DEF,CRY
237,Dean Henderson,44,43.3,55,3.2,2.4,a,1.0,GKP,CRY
238,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
239,Will Hughes,49,48.8,31,2.1,4.0,a,0.95,MID,CRY
240,Daichi Kamada,51,36.6,17,1.3,0.6,a,1.02,MID,CRY
241,Jefferson Lerma Solís,48,28.1,18,1.4,1.6,a,0.99,MID,CRY
242,Jean-Philippe Mateta,72,72.9,55,3.2,3.0,a,1.08,FWD,CRY
243,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
244,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY
245,Tyrick Mitchell,48,66.4,48,2.8,4.4,a,1.04,DEF,CRY
246,Daniel Muñoz,47,78.5,51,3.2,5.0,a,1.06,DEF,CRY
247,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
248,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
249,Jeffrey Schlupp,47,9.9,11,1.0,0.4,a,0.0,MID,CRY
250,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
251,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY
252,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
253,Ismaïla Sarr,58,96.2,61,3.6,6.0,a,0.9,MID,CRY
254,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,d,0.0,MID,CRY
255,Justin Devenny,45,17.4,15,2.1,1.0,a,0.8,MID,CRY
256,Asher Agbinone,45,1.5,2,1.0,0.0,a,0.0,MID,CRY
257,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
258,Maxence Lacroix,45,42.4,40,2.9,3.8,a,1.0,DEF,CRY
259,Caleb Kporha,40,1.3,2,1.0,0.2,a,0.0,DEF,CRY
260,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY
261,Armando Broja,54,1.3,1,0.5,0.2,a,0.0,FWD,EVE
262,Abdoulaye Doucouré,51,34.2,33,2.4,2.8,a,1.09,MID,EVE
263,Norberto Bercique Gomes Betuncal,50,15.1,16,1.6,0.5,a,0.46,FWD,EVE
264,Jarrad Branthwaite,48,13.4,35,3.9,4.8,a,0.99,DEF,EVE
265,Dominic Calvert-Lewin,54,65.8,47,2.9,2.5,a,1.1,FWD,EVE
266,Séamus Coleman,43,4.0,2,1.0,0.2,a,0.84,DEF,EVE
267,Idrissa Gueye,48,36.8,32,2.1,2.5,a,1.01,MID,EVE
268,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE
269,Jack Harrison,52,34.2,30,2.0,2.0,a,1.01,MID,EVE
270,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
271,Tim Iroegbunam,44,10.4,8,1.3,0.0,i,0.94,MID,EVE
272,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE
273,Michael Keane,41,33.0,32,3.6,0.0,a,1.0,DEF,EVE
274,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
275,Dwight McNeil,53,100.5,65,5.0,2.8,d,1.03,MID,EVE
276,Vitalii Mykolenko,43,36.6,52,3.7,6.0,a,1.05,DEF,EVE
277,Iliman Ndiaye,54,67.1,42,2.6,1.8,a,1.01,FWD,EVE
278,Nathan Patterson,44,2.3,1,1.0,0.2,a,0.0,DEF,EVE
279,Jordan Pickford,49,41.2,73,4.6,5.2,a,1.0,GKP,EVE
280,James Tarkowski,48,61.0,55,3.4,4.5,a,1.01,DEF,EVE
281,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,a,0.0,FWD,EVE
282,Ashley Young,47,58.1,67,4.8,6.0,s,1.05,DEF,EVE
283,Jesper Lindstrøm,51,40.4,20,1.7,1.2,a,1.02,MID,EVE
284,Jake O'Brien,46,0.5,1,0.5,0.2,a,0.0,DEF,EVE
285,Harrison Armstrong,45,0.2,1,0.5,0.0,a,0.0,MID,EVE
286,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
287,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
288,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
289,Orel Mangala,50,25.4,28,2.2,3.5,a,0.94,MID,EVE
290,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
291,Reiss Nelson,50,55.1,27,2.2,1.0,i,0.93,MID,FUL
292,Emile Smith Rowe,54,66.9,61,3.8,1.2,d,1.16,MID,FUL
293,Joachim Andersen,42,26.9,20,2.2,0.0,a,1.03,DEF,FUL
294,Adama Traoré,47,72.5,43,2.7,0.8,a,1.07,MID,FUL
295,Andreas Hoelgebaum Pereira,50,87.9,41,2.7,2.0,a,1.16,MID,FUL
296,Calvin Bassey,45,32.5,35,2.2,2.2,a,1.0,DEF,FUL
297,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
298,Tom Cairney,48,21.5,13,1.2,1.2,a,0.37,MID,FUL
299,Timothy Castagne,42,11.5,12,1.7,2.0,a,0.67,DEF,FUL
300,Issa Diop,44,26.4,20,1.7,2.4,a,0.96,DEF,FUL
301,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
302,Alex Iwobi,58,124.2,81,4.8,5.4,a,1.03,MID,FUL
303,Bernd Leno,50,41.4,53,3.1,2.8,a,1.0,GKP,FUL
304,Saša Lukić,48,24.8,18,1.5,1.0,d,1.11,MID,FUL
305,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
306,Rodrigo Muniz Carvalho,55,40.5,34,2.1,2.6,a,0.86,FWD,FUL
307,Raúl Jiménez,55,82.5,63,3.7,2.6,a,1.09,FWD,FUL
308,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
309,Harrison Reed,47,3.7,6,0.8,0.0,i,0.0,MID,FUL
310,Antonee Robinson,49,90.2,61,3.6,4.2,a,1.0,DEF,FUL
311,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
312,Kenny Tete,45,49.4,37,2.5,1.6,i,1.07,DEF,FUL
313,Carlos Vinícius Alves Morais,50,2.3,1,1.0,0.2,a,0.0,FWD,FUL
314,Harry Wilson,52,31.8,33,2.5,1.8,a,0.65,MID,FUL
315,Ryan Sessegnon,42,0.2,1,1.0,0.2,a,0.0,DEF,FUL
316,Jorge Cuenca Barreno,44,2.4,4,1.0,0.6,a,0.97,DEF,FUL
317,Josh King,45,5.2,4,2.0,0.8,a,1.27,MID,FUL
318,Martial Godo,45,0.8,1,1.0,0.2,a,0.0,MID,FUL
319,Sander Berge,50,33.8,26,1.9,2.2,d,0.94,MID,FUL
320,Samuel Amissah,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL
321,Ali Al-Hamadi,48,5.7,5,0.6,0.6,a,0.0,FWD,IPS
322,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
323,Nathan Broadhead,49,3.4,3,1.0,0.6,a,0.0,MID,IPS
324,Cameron Burgess,40,32.3,15,1.7,1.6,a,1.0,DEF,IPS
325,Wes Burns,48,26.7,23,1.6,1.6,a,1.11,MID,IPS
326,Conor Chaplin,51,29.7,33,2.2,3.4,a,1.04,MID,IPS
327,Harry Clarke,40,10.4,0,0.0,0.8,a,0.96,DEF,IPS
328,Leif Davis,45,93.0,41,2.4,1.4,a,1.0,DEF,IPS
329,Liam Delap,56,76.8,59,3.7,1.2,a,1.14,FWD,IPS
330,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
331,Jacob Greaves,39,24.9,12,1.5,0.2,a,1.0,DEF,IPS
332,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
333,George Hirst,54,16.7,17,2.1,0.0,i,0.52,FWD,IPS
334,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
335,Omari Giraud-Hutchinson,52,60.8,40,2.5,1.8,a,1.06,MID,IPS
