id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
44,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
45,Kortney Hause,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
46,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
47,Boubacar Kamara,50,3.2,6,1.2,1.0,a,1.1,MID,AVL,25
48,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
49,Ezri Konsa Ngoyo,44,30.4,23,1.9,1.0,a,1.08,DEF,AVL,25
50,Ian Maatsen,46,21.7,10,0.9,0.5,a,0.4,DEF,AVL,25
51,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
52,Emiliano Martínez Romero,50,31.4,37,2.6,1.8,a,1.04,GKP,AVL,25
53,John McGinn,52,30.3,24,2.0,2.5,a,1.13,MID,AVL,25
54,Tyrone Mings,44,3.3,2,2.0,0.5,a,1.0,DEF,AVL,25
55,Kosta Nedeljković,40,2.9,3,1.0,0.0,a,0.0,DEF,AVL,25
56,Robin Olsen,45,1.8,1,1.0,0.2,a,0.0,GKP,AVL,25
57,Pau Torres,44,27.5,21,1.6,0.8,a,1.0,DEF,AVL,25
58,Jacob Ramsey,54,33.7,22,2.2,0.2,i,1.0,MID,AVL,25
59,Morgan Rogers,53,78.8,57,4.1,3.2,a,1.11,MID,AVL,25
60,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
61,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
62,Youri Tielemans,55,93.3,41,2.9,2.0,a,1.01,MID,AVL,25
63,Ollie Watkins,90,100.7,76,5.4,5.8,a,1.17,FWD,AVL,25
64,Amadou Onana,49,41.7,31,3.1,0.5,i,1.28,MID,AVL,25
65,Jaden Philogene,53,6.4,8,0.8,1.0,a,0.61,MID,AVL,25
66,Lamare Bogarde,40,5.1,2,0.7,0.0,a,1.27,DEF,AVL,25
67,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
68,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
69,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
70,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
71,Max Aarons,43,0.3,1,1.0,0.2,a,0.0,DEF,BOU,25
72,Tyler Adams,49,17.3,9,1.5,2.0,a,1.05,MID,BOU,25
73,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
74,David Brooks,49,14.7,14,2.0,2.8,a,0.71,MID,BOU,25
75,Ryan Christie,49,43.5,28,2.2,1.5,a,1.14,MID,BOU,25
76,Lewis Cook,50,63.5,38,2.9,1.8,a,0.99,MID,BOU,25
77,Enes Ünal,54,17.3,14,1.3,1.8,a,0.51,FWD,BOU,25
78,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
79,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
80,James Hill,39,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
81,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU,25
82,Milos Kerkez,45,55.1,46,3.3,4.2,a,1.06,DEF,BOU,25
83,Justin Kluivert,54,82.9,60,4.3,8.0,a,1.19,MID,BOU,25
84,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
85,Dango Ouattara,50,37.8,25,2.3,0.8,a,0.74,MID,BOU,25
86,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
87,Philip Billing,48,5.1,4,1.0,0.5,a,0.0,MID,BOU,25
88,Alex Scott,47,15.8,11,1.4,0.0,i,0.7,MID,BOU,25
89,Antoine Semenyo,57,93.4,50,3.8,1.5,a,1.03,MID,BOU,25
90,Marcos Senesi,48,33.1,21,1.9,0.5,a,1.08,DEF,BOU,25
91,Luis Sinisterra,49,37.2,19,2.4,0.0,i,0.44,MID,BOU,25
92,Adam Smith,45,15.8,26,1.9,2.0,a,0.94,DEF,BOU,25
93,Marcus Tavernier,55,93.4,46,3.3,3.5,a,1.01,MID,BOU,25
94,Mark Travers,44,9.4,10,3.3,0.0,a,1.0,GKP,BOU,25
95,Illia Zabarnyi,44,27.9,29,2.1,1.8,a,1.0,DEF,BOU,25
96,Kepa Arrizabalaga,45,21.6,28,3.1,2.8,a,1.0,GKP,BOU,25
97,Dean Huijsen,43,24.7,22,2.8,4.5,a,0.79,DEF,BOU,25
98,Julián Araujo Zúñiga,44,5.1,8,1.0,0.2,i,1.28,DEF,BOU,25
99,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
100,Francisco Evanilson de Lima Barbosa,61,70.2,61,4.7,6.0,a,1.13,FWD,BOU,25
101,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
102,Ben Winterburn,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
103,Kristoffer Ajer,44,15.9,7,0.9,0.0,i,1.13,DEF,BRE,25
104,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
105,Nathan Collins,45,68.1,40,2.9,3.0,a,1.0,DEF,BRE,25
106,Mikkel Damsgaard,50,84.7,57,4.1,6.2,a,1.06,MID,BRE,25
107,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
108,Mark Flekken,45,56.1,43,3.1,3.8,a,1.0,GKP,BRE,25
109,Rico Henry,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
110,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
111,Vitaly Janelt,49,47.8,44,3.1,2.8,a,1.04,MID,BRE,25
112,Mathias Jensen,53,20.4,17,2.1,1.5,i,1.13,MID,BRE,25
113,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
114,Yunus Emre Konak,45,0.4,4,1.0,0.2,a,0.0,MID,BRE,25
115,Keane Lewis-Potter,50,50.1,35,2.5,2.0,a,1.06,MID,BRE,25
116,Bryan Mbeumo,77,109.0,83,5.9,3.0,a,1.0,MID,BRE,25
117,Ben Mee,42,0.8,1,0.5,0.0,a,0.0,DEF,BRE,25
118,Christian Nørgaard,48,39.8,24,2.2,0.5,d,1.12,MID,BRE,25
119,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
120,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
121,Ethan Pinnock,45,67.4,31,2.2,2.2,a,1.0,DEF,BRE,25
122,Mads Roerslev Rasmussen,43,19.2,14,1.3,0.5,a,0.78,DEF,BRE,25
123,Kevin Schade,51,48.0,47,3.4,7.2,a,0.99,MID,BRE,25
124,Igor Thiago Nascimento Rodrigues,59,2.3,3,1.0,0.8,a,0.0,FWD,BRE,25
125,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
126,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
127,Yoane Wissa,62,68.2,66,6.0,6.2,a,1.13,FWD,BRE,25
128,Yehor Yarmoliuk,44,14.6,11,1.1,1.2,a,0.8,MID,BRE,25
129,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
130,Fábio Freitas Gouveia Carvalho,47,25.3,23,1.8,0.5,a,0.56,MID,BRE,25
131,Sepp van den Berg,41,34.2,19,1.6,2.5,a,1.0,DEF,BRE,25
132,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE,25
133,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
134,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
135,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
136,Paris Maghoma,45,0.6,1,1.0,0.2,a,0.0,MID,BRE,25
137,Simon Adingra,53,23.0,21,2.1,1.5,a,0.83,MID,BHA,25
138,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
139,Carlos Baleba,50,39.9,35,3.2,2.0,a,1.06,MID,BHA,25
140,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
141,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
142,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
143,Lewis Dunk,44,23.5,23,2.3,0.2,a,1.0,DEF,BHA,25
144,Julio Enciso,54,11.2,7,1.0,0.0,a,0.0,MID,BHA,25
145,Pervis Estupiñán,50,47.0,13,1.2,2.2,a,0.91,DEF,BHA,25
146,Evan Ferguson,55,7.2,15,1.7,0.8,a,0.72,FWD,BHA,25
147,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
148,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
149,Jack Hinshelwood,50,30.6,28,2.8,0.2,d,1.07,MID,BHA,25
150,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
151,Igor Julio dos Santos de Paulo,44,19.9,14,1.6,1.5,a,0.85,DEF,BHA,25
152,João Pedro Junqueira de Jesus,58,57.3,49,6.1,7.5,a,1.04,FWD,BHA,25
153,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
154,Tariq Lamptey,44,7.7,8,2.7,1.2,a,0.91,DEF,BHA,25
155,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA,25
156,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
157,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
158,Yankuba Minteh,51,36.6,23,2.6,0.5,a,1.08,MID,BHA,25
159,Mitoma Kaoru,65,93.7,59,4.2,5.8,a,0.99,MID,BHA,25
160,Jakub Moder,44,1.6,2,1.0,0.2,a,0.0,MID,BHA,25
161,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
162,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
163,Cameron Peupion,44,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
164,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
165,Jason Steele,42,4.1,9,4.5,0.0,a,1.0,GKP,BHA,25
166,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
167,Jan Paul van Hecke,45,40.9,27,2.2,1.2,a,1.01,DEF,BHA,25
168,Joël Veltman,46,24.6,34,3.1,1.0,d,1.04,DEF,BHA,25
169,Bart Verbruggen,45,35.3,34,2.8,2.2,a,1.0,GKP,BHA,25
170,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA,25
171,Danny Welbeck,59,82.7,68,5.2,1.5,a,1.07,FWD,BHA,25
172,Mats Wieffer,47,17.3,15,1.5,0.8,a,0.75,MID,BHA,25
173,Brajan Gruda,54,4.9,5,1.0,0.5,a,0.0,MID,BHA,25
174,Yasin Ayari,50,38.2,19,1.7,1.2,a,0.96,MID,BHA,25
175,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
176,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,25
177,Georginio Rutter,56,48.6,48,3.7,2.5,a,1.18,MID,BHA,25
178,Ferdi Kadioglu,45,24.0,19,3.2,0.0,d,1.17,DEF,BHA,25
179,Matt O'Riley,55,14.8,10,2.5,2.5,a,0.91,MID,BHA,25
180,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
181,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
182,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
183,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
184,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
185,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
186,Benoît Badiashile,43,4.1,4,1.3,0.8,a,0.57,DEF,CHE,25
187,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
188,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
189,Moisés Caicedo Corozo,49,58.4,42,3.0,2.2,a,1.02,MID,CHE,25
190,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
191,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
192,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
193,Levi Colwill,45,33.8,32,2.5,2.2,a,1.0,DEF,CHE,25
194,Marc Cucurella Saseta,51,28.0,33,2.5,4.0,a,0.99,DEF,CHE,25
195,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
196,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
197,Kiernan Dewsbury-Hall,56,2.5,5,1.0,0.5,a,0.0,MID,CHE,25
198,Axel Disasi,42,9.9,15,5.0,2.0,a,0.98,DEF,CHE,25
199,Enzo Fernández,49,70.6,45,3.5,7.5,a,0.92,MID,CHE,25
200,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
201,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
202,Malo Gusto,49,36.6,17,1.5,2.0,a,1.1,DEF,CHE,25
203,Reece James,49,6.2,5,1.2,0.2,i,1.12,DEF,CHE,25
204,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
205,Roméo Lavia,45,16.3,15,1.9,1.2,a,1.26,MID,CHE,25
206,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
207,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
208,Noni Madueke,63,104.6,68,5.2,5.0,a,1.16,MID,CHE,25
209,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE,25
210,Mykhailo Mudryk,62,8.5,7,1.0,0.2,a,0.62,MID,CHE,25
211,Nicolas Jackson,82,105.7,78,6.0,5.0,a,1.14,FWD,CHE,25
212,Christopher Nkunku,58,34.5,30,2.3,4.0,a,0.66,MID,CHE,25
213,Cole Palmer,110,147.2,107,7.6,6.2,a,1.04,MID,CHE,25
214,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
215,Renato Palma Veiga,45,5.9,6,1.0,0.2,a,0.51,MID,CHE,25
216,Robert Sánchez,48,35.4,52,4.0,2.5,a,1.0,GKP,CHE,25
217,Tosin Adarabioyo,42,7.3,9,1.8,0.5,a,1.03,DEF,CHE,25
218,Wesley Fofana,45,28.7,19,1.6,1.2,i,1.06,DEF,CHE,25
219,Jadon Sancho,62,30.3,29,3.6,2.5,a,1.13,MID,CHE,25
220,Pedro Lomba Neto,62,47.2,28,2.3,3.0,a,0.84,MID,CHE,25
221,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
222,Filip Jørgensen,42,2.7,3,3.0,0.8,a,1.0,GKP,CHE,25
223,João Félix Sequeira,61,26.2,17,2.1,2.0,a,0.62,MID,CHE,25
224,Eddie Nketiah,59,29.3,14,1.6,0.5,a,1.08,FWD,CRY,25
225,Trevoh Chalobah,44,30.2,28,3.5,2.2,a,1.03,DEF,CRY,25
226,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
227,Cheick Doucouré,49,4.8,10,1.4,0.8,a,1.14,MID,CRY,25
228,Chris Richards,44,7.1,11,1.8,0.5,a,1.02,DEF,CRY,25
229,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
230,Nathaniel Clyne,44,5.1,13,2.2,0.8,a,0.92,DEF,CRY,25
231,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
232,Eberechi Eze,66,84.9,39,3.5,2.0,a,1.04,MID,CRY,25
233,Marc Guéhi,45,63.4,47,3.4,2.8,a,1.0,DEF,CRY,25
234,Dean Henderson,44,37.0,52,3.7,4.5,a,1.0,GKP,CRY,25
235,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
236,Will Hughes,49,32.0,15,1.2,1.5,a,0.89,MID,CRY,25
237,Daichi Kamada,51,34.1,14,1.3,-0.2,a,1.02,MID,CRY,25
238,Jefferson Lerma Solís,48,17.8,12,1.2,0.8,a,0.94,MID,CRY,25
239,Jean-Philippe Mateta,72,62.7,50,3.6,4.2,a,1.06,FWD,CRY,25
240,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY,25
241,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
242,Tyrick Mitchell,49,50.0,33,2.4,2.0,a,1.04,DEF,CRY,25
243,Daniel Muñoz,47,66.3,43,3.1,4.8,a,1.07,DEF,CRY,25
244,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
245,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
246,Jeffrey Schlupp,47,9.6,10,1.0,0.8,a,0.0,MID,CRY,25
247,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
248,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY,25
249,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
250,Ismaïla Sarr,57,61.5,35,2.5,4.8,a,0.85,MID,CRY,25
251,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,d,0.0,MID,CRY,25
252,Justin Devenny,45,12.3,12,3.0,3.0,a,0.97,MID,CRY,25
253,Asher Agbinone,45,1.5,2,1.0,0.2,a,0.0,MID,CRY,25
254,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
255,Maxence Lacroix,45,28.5,31,2.8,2.8,a,1.0,DEF,CRY,25
256,Caleb Kporha,40,0.6,1,1.0,0.2,a,0.0,DEF,CRY,25
257,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
258,Armando Broja,54,0.8,1,1.0,0.2,a,0.0,FWD,EVE,25
259,Abdoulaye Doucouré,51,29.6,27,2.2,2.8,a,1.11,MID,EVE,25
260,Norberto Bercique Gomes Betuncal,50,15.1,16,1.8,1.0,a,0.5,FWD,EVE,25
261,Jarrad Branthwaite,48,9.9,23,3.3,4.8,a,0.99,DEF,EVE,25
262,Dominic Calvert-Lewin,55,64.8,43,3.1,2.5,a,1.07,FWD,EVE,25
263,Séamus Coleman,43,3.9,1,1.0,0.0,a,1.0,DEF,EVE,25
264,Idrissa Gueye,49,34.9,26,2.0,2.2,a,1.01,MID,EVE,25
265,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE,25
266,Jack Harrison,53,30.5,24,1.8,0.8,a,0.95,MID,EVE,25
267,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
268,Tim Iroegbunam,44,10.4,8,1.3,0.0,i,0.94,MID,EVE,25
269,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
270,Michael Keane,42,33.0,32,3.6,0.0,a,1.0,DEF,EVE,25
271,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
272,Dwight McNeil,55,100.5,65,5.0,3.5,a,1.03,MID,EVE,25
273,Vitalii Mykolenko,43,31.9,38,3.2,5.5,a,1.06,DEF,EVE,25
274,Iliman Ndiaye,54,61.1,39,2.8,2.0,a,1.01,FWD,EVE,25
275,Nathan Patterson,44,2.3,1,1.0,0.2,a,0.0,DEF,EVE,25
276,Jordan Pickford,49,34.2,58,4.1,5.8,a,1.0,GKP,EVE,25
277,James Tarkowski,48,55.8,43,3.1,5.2,a,1.01,DEF,EVE,25
278,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
279,Ashley Young,46,53.9,57,4.8,7.0,a,1.04,DEF,EVE,25
280,Jesper Lindstrøm,51,38.4,18,1.8,2.2,a,1.1,MID,EVE,25
281,Jake O'Brien,46,0.5,1,0.5,0.2,a,0.0,DEF,EVE,25
282,Harrison Armstrong,45,0.2,1,0.5,0.0,a,0.0,MID,EVE,25
283,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
284,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
285,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
286,Orel Mangala,50,20.6,22,2.0,3.0,a,0.93,MID,EVE,25
287,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
288,Reiss Nelson,50,55.1,27,2.2,2.5,n,0.93,MID,FUL,25
289,Emile Smith Rowe,56,65.2,59,4.2,4.0,a,1.16,MID,FUL,25
290,Joachim Andersen,43,26.9,20,2.2,1.8,i,1.03,DEF,FUL,25
291,Adama Traoré,49,64.3,40,3.1,0.8,a,1.07,MID,FUL,25
292,Andreas Hoelgebaum Pereira,51,77.1,34,2.6,1.5,a,1.18,MID,FUL,25
293,Calvin Bassey,45,28.8,28,2.0,2.2,a,1.0,DEF,FUL,25
294,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
295,Tom Cairney,48,18.8,10,1.0,1.2,s,0.0,MID,FUL,25
296,Timothy Castagne,42,6.7,5,1.0,0.8,a,0.63,DEF,FUL,25
297,Issa Diop,44,21.5,12,1.3,1.0,a,0.95,DEF,FUL,25
298,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL,25
299,Alex Iwobi,56,111.9,74,5.3,8.0,a,1.04,MID,FUL,25
300,Bernd Leno,50,35.3,43,3.1,3.2,a,1.0,GKP,FUL,25
301,Saša Lukić,48,19.2,14,1.6,0.8,a,1.16,MID,FUL,25
302,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
303,Rodrigo Muniz Carvalho,55,31.9,24,1.8,1.2,a,0.84,FWD,FUL,25
304,Raúl Jiménez,56,74.7,53,3.8,2.5,a,1.1,FWD,FUL,25
305,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
306,Harrison Reed,48,3.7,6,0.8,0.2,i,0.0,MID,FUL,25
307,Antonee Robinson,47,67.4,48,3.4,3.5,a,1.0,DEF,FUL,25
308,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL,25
309,Kenny Tete,45,44.6,31,2.4,2.8,a,1.05,DEF,FUL,25
310,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL,25
311,Harry Wilson,52,24.1,27,2.7,2.5,a,0.43,MID,FUL,25
312,Ryan Sessegnon,42,0.2,1,1.0,0.2,a,0.0,DEF,FUL,25
313,Jorge Cuenca Barreno,44,0.4,2,1.0,0.2,a,0.0,DEF,FUL,25
314,Josh King,45,0.6,1,1.0,0.2,a,0.0,MID,FUL,25
315,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
316,Sander Berge,50,26.6,18,1.6,1.5,a,0.9,MID,FUL,25
317,Samuel Amissah,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
318,Ali Al-Hamadi,48,2.2,3,0.6,0.5,a,0.0,FWD,IPS,25
319,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS,25
